"Plot Title: 8s"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1283012, SEN S/N: 1283012)","Started (LGR S/N: 1283012)","Bad Battery (LGR S/N: 1283012)","End Of File (LGR S/N: 1283012)"
327,12/14/19 09:05:37 AM,2.64,,,
328,12/14/19 09:05:38 AM,2.64,,,
329,12/14/19 09:05:39 AM,2.64,,,
330,12/14/19 09:05:40 AM,2.64,,,
331,12/14/19 09:05:41 AM,2.64,,,
332,12/14/19 09:05:42 AM,2.64,,,
333,12/14/19 09:05:43 AM,2.64,,,
334,12/14/19 09:05:44 AM,2.64,,,
335,12/14/19 09:05:45 AM,2.64,,,
336,12/14/19 09:05:46 AM,2.64,,,
337,12/14/19 09:05:47 AM,2.64,,,
338,12/14/19 09:05:48 AM,2.64,,,
339,12/14/19 09:05:49 AM,2.64,,,
340,12/14/19 09:05:50 AM,2.64,,,
341,12/14/19 09:05:51 AM,2.64,,,
342,12/14/19 09:05:52 AM,2.64,,,
343,12/14/19 09:05:53 AM,2.64,,,
344,12/14/19 09:05:54 AM,2.64,,,
345,12/14/19 09:05:55 AM,2.64,,,
346,12/14/19 09:05:56 AM,2.64,,,
347,12/14/19 09:05:57 AM,2.64,,,
348,12/14/19 09:05:58 AM,2.64,,,
349,12/14/19 09:05:59 AM,2.64,,,
350,12/14/19 09:06:00 AM,2.64,,,
351,12/14/19 09:06:01 AM,2.64,,,
352,12/14/19 09:06:02 AM,2.64,,,
353,12/14/19 09:06:03 AM,2.64,,,
354,12/14/19 09:06:04 AM,2.64,,,
355,12/14/19 09:06:05 AM,2.64,,,
356,12/14/19 09:06:06 AM,2.64,,,
357,12/14/19 09:06:07 AM,2.64,,,
358,12/14/19 09:06:08 AM,2.64,,,
359,12/14/19 09:06:09 AM,2.64,,,
360,12/14/19 09:06:10 AM,2.64,,,
361,12/14/19 09:06:11 AM,2.64,,,
362,12/14/19 09:06:12 AM,2.64,,,
363,12/14/19 09:06:13 AM,2.64,,,
364,12/14/19 09:06:14 AM,2.64,,,
365,12/14/19 09:06:15 AM,2.64,,,
366,12/14/19 09:06:16 AM,2.64,,,
367,12/14/19 09:06:17 AM,2.64,,,
368,12/14/19 09:06:18 AM,2.64,,,
369,12/14/19 09:06:19 AM,2.64,,,
370,12/14/19 09:06:20 AM,2.64,,,
371,12/14/19 09:06:21 AM,2.64,,,
372,12/14/19 09:06:22 AM,2.64,,,
373,12/14/19 09:06:23 AM,2.64,,,
374,12/14/19 09:06:24 AM,2.64,,,
375,12/14/19 09:06:25 AM,2.64,,,
376,12/14/19 09:06:26 AM,2.64,,,
377,12/14/19 09:06:27 AM,2.64,,,
378,12/14/19 09:06:28 AM,2.64,,,
379,12/14/19 09:06:29 AM,2.64,,,
380,12/14/19 09:06:30 AM,2.64,,,
381,12/14/19 09:06:31 AM,2.64,,,
382,12/14/19 09:06:32 AM,2.64,,,
383,12/14/19 09:06:33 AM,2.64,,,
384,12/14/19 09:06:34 AM,2.64,,,
385,12/14/19 09:06:35 AM,2.64,,,
386,12/14/19 09:06:36 AM,2.64,,,
387,12/14/19 09:06:37 AM,2.64,,,
388,12/14/19 09:06:38 AM,2.64,,,
389,12/14/19 09:06:39 AM,2.64,,,
390,12/14/19 09:06:40 AM,2.64,,,
391,12/14/19 09:06:41 AM,2.64,,,
392,12/14/19 09:06:42 AM,2.64,,,
393,12/14/19 09:06:43 AM,2.64,,,
394,12/14/19 09:06:44 AM,2.64,,,
395,12/14/19 09:06:45 AM,2.64,,,
396,12/14/19 09:06:46 AM,2.64,,,
397,12/14/19 09:06:47 AM,2.64,,,
398,12/14/19 09:06:48 AM,2.64,,,
399,12/14/19 09:06:49 AM,2.64,,,
400,12/14/19 09:06:50 AM,2.64,,,
401,12/14/19 09:06:51 AM,2.64,,,
402,12/14/19 09:06:52 AM,2.64,,,
403,12/14/19 09:06:53 AM,2.64,,,
404,12/14/19 09:06:54 AM,2.64,,,
405,12/14/19 09:06:55 AM,2.64,,,
406,12/14/19 09:06:56 AM,2.64,,,
407,12/14/19 09:06:57 AM,2.64,,,
408,12/14/19 09:06:58 AM,2.64,,,
409,12/14/19 09:06:59 AM,2.64,,,
410,12/14/19 09:07:00 AM,2.64,,,
411,12/14/19 09:07:01 AM,2.64,,,
412,12/14/19 09:07:02 AM,2.64,,,
413,12/14/19 09:07:03 AM,2.64,,,
414,12/14/19 09:07:04 AM,2.64,,,
415,12/14/19 09:07:05 AM,2.64,,,
416,12/14/19 09:07:06 AM,2.64,,,
417,12/14/19 09:07:07 AM,2.64,,,
418,12/14/19 09:07:08 AM,2.64,,,
419,12/14/19 09:07:09 AM,2.64,,,
420,12/14/19 09:07:10 AM,2.64,,,
421,12/14/19 09:07:11 AM,2.64,,,
422,12/14/19 09:07:12 AM,2.64,,,
423,12/14/19 09:07:13 AM,2.64,,,
424,12/14/19 09:07:14 AM,2.64,,,
425,12/14/19 09:07:15 AM,2.64,,,
426,12/14/19 09:07:16 AM,2.64,,,
427,12/14/19 09:07:17 AM,2.64,,,
428,12/14/19 09:07:18 AM,2.64,,,
429,12/14/19 09:07:19 AM,2.64,,,
430,12/14/19 09:07:20 AM,2.64,,,
431,12/14/19 09:07:21 AM,2.64,,,
432,12/14/19 09:07:22 AM,2.64,,,
433,12/14/19 09:07:23 AM,2.64,,,
434,12/14/19 09:07:24 AM,2.64,,,
435,12/14/19 09:07:25 AM,2.64,,,
436,12/14/19 09:07:26 AM,2.64,,,
437,12/14/19 09:07:27 AM,2.64,,,
438,12/14/19 09:07:28 AM,2.64,,,
439,12/14/19 09:07:29 AM,2.64,,,
440,12/14/19 09:07:30 AM,2.98,,,
441,12/14/19 09:07:31 AM,2.64,,,
442,12/14/19 09:07:32 AM,2.64,,,
443,12/14/19 09:07:33 AM,2.64,,,
444,12/14/19 09:07:34 AM,2.64,,,
445,12/14/19 09:07:35 AM,2.64,,,
446,12/14/19 09:07:36 AM,2.64,,,
447,12/14/19 09:07:37 AM,2.64,,,
448,12/14/19 09:07:38 AM,2.64,,,
449,12/14/19 09:07:39 AM,2.64,,,
450,12/14/19 09:07:40 AM,2.64,,,
451,12/14/19 09:07:41 AM,2.64,,,
452,12/14/19 09:07:42 AM,2.64,,,
453,12/14/19 09:07:43 AM,2.64,,,
454,12/14/19 09:07:44 AM,2.64,,,
455,12/14/19 09:07:45 AM,2.64,,,
456,12/14/19 09:07:46 AM,2.64,,,
457,12/14/19 09:07:47 AM,2.98,,,
458,12/14/19 09:07:48 AM,2.64,,,
459,12/14/19 09:07:49 AM,2.64,,,
460,12/14/19 09:07:50 AM,2.64,,,
461,12/14/19 09:07:51 AM,2.64,,,
462,12/14/19 09:07:52 AM,2.64,,,
463,12/14/19 09:07:53 AM,2.64,,,
464,12/14/19 09:07:54 AM,2.64,,,
465,12/14/19 09:07:55 AM,2.64,,,
466,12/14/19 09:07:56 AM,2.64,,,
467,12/14/19 09:07:57 AM,2.64,,,
468,12/14/19 09:07:58 AM,2.64,,,
469,12/14/19 09:07:59 AM,2.64,,,
470,12/14/19 09:08:00 AM,2.64,,,
471,12/14/19 09:08:01 AM,2.64,,,
472,12/14/19 09:08:02 AM,2.64,,,
473,12/14/19 09:08:03 AM,2.64,,,
474,12/14/19 09:08:04 AM,2.64,,,
475,12/14/19 09:08:05 AM,2.64,,,
476,12/14/19 09:08:06 AM,2.64,,,
477,12/14/19 09:08:07 AM,2.64,,,
478,12/14/19 09:08:08 AM,2.64,,,
479,12/14/19 09:08:09 AM,2.64,,,
480,12/14/19 09:08:10 AM,2.64,,,
481,12/14/19 09:08:11 AM,2.64,,,
482,12/14/19 09:08:12 AM,2.64,,,
483,12/14/19 09:08:13 AM,2.64,,,
484,12/14/19 09:08:14 AM,2.64,,,
485,12/14/19 09:08:15 AM,2.64,,,
486,12/14/19 09:08:16 AM,2.64,,,
487,12/14/19 09:08:17 AM,2.64,,,
488,12/14/19 09:08:18 AM,2.64,,,
489,12/14/19 09:08:19 AM,2.64,,,
490,12/14/19 09:08:20 AM,2.98,,,
491,12/14/19 09:08:21 AM,2.64,,,
492,12/14/19 09:08:22 AM,2.64,,,
493,12/14/19 09:08:23 AM,2.64,,,
494,12/14/19 09:08:24 AM,2.64,,,
495,12/14/19 09:08:25 AM,2.64,,,
496,12/14/19 09:08:26 AM,2.64,,,
497,12/14/19 09:08:27 AM,2.64,,,
498,12/14/19 09:08:28 AM,2.64,,,
499,12/14/19 09:08:29 AM,2.64,,,
500,12/14/19 09:08:30 AM,2.64,,,
501,12/14/19 09:08:31 AM,2.64,,,
502,12/14/19 09:08:32 AM,2.64,,,
503,12/14/19 09:08:33 AM,2.64,,,
504,12/14/19 09:08:34 AM,2.64,,,
505,12/14/19 09:08:35 AM,2.64,,,
506,12/14/19 09:08:36 AM,2.64,,,
507,12/14/19 09:08:37 AM,2.64,,,
508,12/14/19 09:08:38 AM,2.64,,,
509,12/14/19 09:08:39 AM,2.64,,,
510,12/14/19 09:08:40 AM,2.64,,,
511,12/14/19 09:08:41 AM,2.64,,,
512,12/14/19 09:08:42 AM,2.64,,,
513,12/14/19 09:08:43 AM,2.64,,,
514,12/14/19 09:08:44 AM,2.64,,,
515,12/14/19 09:08:45 AM,2.64,,,
516,12/14/19 09:08:46 AM,2.98,,,
517,12/14/19 09:08:47 AM,2.64,,,
518,12/14/19 09:08:48 AM,2.64,,,
519,12/14/19 09:08:49 AM,2.64,,,
520,12/14/19 09:08:50 AM,2.64,,,
521,12/14/19 09:08:51 AM,2.64,,,
522,12/14/19 09:08:52 AM,2.64,,,
523,12/14/19 09:08:53 AM,2.98,,,
524,12/14/19 09:08:54 AM,2.64,,,
525,12/14/19 09:08:55 AM,2.98,,,
526,12/14/19 09:08:56 AM,2.64,,,
527,12/14/19 09:08:57 AM,2.98,,,
528,12/14/19 09:08:58 AM,2.64,,,
529,12/14/19 09:08:59 AM,2.98,,,
530,12/14/19 09:09:00 AM,2.64,,,
531,12/14/19 09:09:01 AM,2.64,,,
532,12/14/19 09:09:02 AM,2.98,,,
533,12/14/19 09:09:03 AM,2.98,,,
534,12/14/19 09:09:04 AM,2.98,,,
535,12/14/19 09:09:05 AM,2.64,,,
536,12/14/19 09:09:06 AM,2.64,,,
537,12/14/19 09:09:07 AM,2.98,,,
538,12/14/19 09:09:08 AM,2.98,,,
539,12/14/19 09:09:09 AM,2.98,,,
540,12/14/19 09:09:10 AM,2.98,,,
541,12/14/19 09:09:11 AM,2.98,,,
542,12/14/19 09:09:12 AM,2.98,,,
543,12/14/19 09:09:13 AM,2.98,,,
544,12/14/19 09:09:14 AM,2.98,,,
545,12/14/19 09:09:15 AM,2.98,,,
546,12/14/19 09:09:16 AM,2.98,,,
547,12/14/19 09:09:17 AM,2.98,,,
548,12/14/19 09:09:18 AM,2.98,,,
549,12/14/19 09:09:19 AM,2.98,,,
550,12/14/19 09:09:20 AM,2.98,,,
551,12/14/19 09:09:21 AM,2.64,,,
552,12/14/19 09:09:22 AM,2.98,,,
553,12/14/19 09:09:23 AM,2.98,,,
554,12/14/19 09:09:24 AM,2.98,,,
555,12/14/19 09:09:25 AM,2.98,,,
556,12/14/19 09:09:26 AM,2.98,,,
557,12/14/19 09:09:27 AM,2.98,,,
558,12/14/19 09:09:28 AM,2.98,,,
559,12/14/19 09:09:29 AM,2.98,,,
560,12/14/19 09:09:30 AM,2.98,,,
561,12/14/19 09:09:31 AM,2.98,,,
562,12/14/19 09:09:32 AM,2.98,,,
563,12/14/19 09:09:33 AM,2.98,,,
